Title:,Time Series, Area-Averaged of Aerosol Optical Depth 550 nm (Deep Blue, Land-only) daily 1 ()
User Start Date:,2015-12-31T00:00:00Z
User End Date:,2019-06-26T23:59:59Z
User Bounding Box:,"77.1939,28.6336,77.2089,28.6405"
Data Bounding Box:,"77.5,28.5,77.5,28.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni//#service=ArAvTs&starttime=2015-12-31T00:00:00Z&endtime=2019-06-26T23:59:59Z&bbox=77.1939,28.6336,77.2089,28.6405&data=MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean&variableFacets=dataFieldMeasurement%3AAerosol%20Optical%20Depth%2CAir%20Temperature%3B&portal=GIOVANNI&format=json"
Fill Value (mean_MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean): -9999

time, mean_MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean
2017-05-01,0.232000011
2017-05-02,0.526000025
2017-05-03,-9999
2017-05-04,0.613000029
2017-05-05,0.590000028
2017-05-06,0.644000031
2017-05-07,0.702000033
2017-05-08,0.63200003
2017-05-09,0.445000021
2017-05-10,0.556000026
2017-05-11,0.595000028
2017-05-12,0.749000036
2017-05-13,0.691000033
2017-05-14,0.583000028
2017-05-15,0.602000029
2017-05-16,0.720000034
2017-05-17,-9999
2017-05-18,0.575000027
2017-05-19,0.379000018
2017-05-20,0.83600004
2017-05-21,0.911000043
2017-05-22,-9999
2017-05-23,0.658000031
2017-05-24,0.471000022
2017-05-25,0.621000029
2017-05-26,0.453000022
2017-05-27,0.674000032
2017-05-28,0.64200003
2017-05-29,-9999
2017-05-30,0.615000029
2017-05-31,-9999
2017-06-01,-9999
2017-06-02,0.327000016
2017-06-03,0.174000008
2017-06-04,0.226000011
2017-06-05,1.18500006
2017-06-06,1.35800006
2017-06-07,-9999
2017-06-08,-9999
2017-06-09,-9999
2017-06-10,-9999
2017-06-11,0.347000016
2017-06-12,0.448000021
2017-06-13,0.529000025
2017-06-14,0.689000033
2017-06-15,0.63700003
2017-06-16,-9999
2017-06-17,0.990000047
2017-06-18,0.647000031
2017-06-19,-9999
2017-06-20,0.746000035
2017-06-21,1.04700005
2017-06-22,-9999
2017-06-23,0.948000045
2017-06-24,0.797000038
2017-06-25,0.715000034
2017-06-26,1.00800005
2017-06-27,-9999
2017-06-28,-9999
2017-06-29,-9999
2017-06-30,-9999
2017-07-01,-9999
2017-07-02,-9999
2017-07-03,-9999
2017-07-04,-9999
2017-07-05,2.0920001
2017-07-06,-9999
2017-07-07,1.54200007
2017-07-08,0.958000046
2017-07-09,1.03200005
2017-07-10,-9999
2017-07-11,-9999
2017-07-12,-9999
2017-07-13,-9999
2017-07-14,-9999
2017-07-15,-9999
2017-07-16,-9999
2017-07-17,-9999
2017-07-18,-9999
2017-07-19,0.512000024
2017-07-20,-9999
2017-07-21,-9999
2017-07-22,-9999
2017-07-23,-9999
2017-07-24,-9999
2017-07-25,-9999
2017-07-26,-9999
2017-07-27,-9999
2017-07-28,-9999
2017-07-29,-9999
2017-07-30,-9999
2017-07-31,-9999
2017-08-01,-9999
2017-08-02,-9999
2017-08-03,3.49900017
2017-08-04,-9999
2017-08-05,-9999
2017-08-06,1.21500006
2017-08-07,-9999
2017-08-08,-9999
2017-08-09,-9999
2017-08-10,-9999
2017-08-11,1.20400006
2017-08-12,-9999
2017-08-13,-9999
2017-08-14,-9999
2017-08-15,0.888000042
2017-08-16,0.588000028
2017-08-17,0.812000039
2017-08-18,0.769000037
2017-08-19,-9999
2017-08-20,-9999
2017-08-21,-9999
2017-08-22,-9999
2017-08-23,0.905000043
2017-08-24,-9999
2017-08-25,-9999
2017-08-26,-9999
2017-08-27,0.42800002
2017-08-28,-9999
2017-08-29,-9999
2017-08-30,-9999
2017-08-31,-9999
2017-09-01,-9999
2017-09-02,-9999
2017-09-03,-9999
2017-09-04,0.544000026
2017-09-05,0.598000028
2017-09-06,0.444000021
2017-09-07,-9999
2017-09-08,0.63800003
2017-09-09,0.777000037
2017-09-10,0.614000029
2017-09-11,0.722000034
2017-09-12,0.559000027
2017-09-13,0.868000041
2017-09-14,0.986000047
2017-09-15,0.475000023
2017-09-16,-9999
2017-09-17,0.63200003
2017-09-18,0.497000024
2017-09-19,0.84000004
2017-09-20,2.93600014
2017-09-21,0.614000029
2017-09-22,-9999
2017-09-23,-9999
2017-09-24,0.42500002
2017-09-25,0.576000027
2017-09-26,0.667000032
2017-09-27,0.579000028
2017-09-28,0.656000031
2017-09-29,0.536000025
2017-09-30,0.63200003
2017-10-01,0.268000013
2017-10-02,0.400000019
2017-10-03,0.42700002
2017-10-04,0.586000028
2017-10-05,0.508000024
2017-10-06,0.391000019
2017-10-07,0.508000024
2017-10-08,0.577000027
2017-10-09,0.560000027
2017-10-10,0.567000027
2017-10-11,0.755000036
2017-10-12,0.894000042
2017-10-13,0.724000034
2017-10-14,0.608000029
2017-10-15,0.41500002
2017-10-16,0.776000037
2017-10-17,0.469000022
2017-10-18,0.706000034
2017-10-19,0.378000018
2017-10-20,0.649000031
2017-10-21,1.17000006
2017-10-22,0.775000037
2017-10-23,0.794000038
2017-10-24,0.718000034
2017-10-25,1.07200005
2017-10-26,0.918000044
2017-10-27,1.19600006
2017-10-28,0.743000035
2017-10-29,1.44800007
2017-10-30,1.04200005
2017-10-31,1.51700007
2017-11-01,0.990000047
2017-11-02,1.06200005
2017-11-03,1.61400008
2017-11-04,1.40700007
2017-11-05,0.953000045
2017-11-06,2.1450001
2017-11-07,3.02300014
2017-11-08,2.97500014
2017-11-09,1.25600006
2017-11-10,1.61500008
2017-11-11,1.95200009
2017-11-12,2.46000012
2017-11-13,1.42900007
2017-11-14,1.59700008
2017-11-15,1.67900008
2017-11-16,1.12900005
2017-11-17,1.29900006
2017-11-18,0.793000038
2017-11-19,1.12200005
2017-11-20,1.35900006
2017-11-21,1.04400005
2017-11-22,0.650000031
2017-11-23,0.62600003
2017-11-24,0.759000036
2017-11-25,0.521000025
2017-11-26,0.696000033
2017-11-27,0.692000033
2017-11-28,0.565000027
2017-11-29,0.500000024
2017-11-30,0.654000031
2017-12-01,0.544000026
2017-12-02,0.484000023
2017-12-03,-9999
2017-12-04,-9999
2017-12-05,-9999
2017-12-06,0.362000017
2017-12-07,0.338000016
2017-12-08,0.269000013
2017-12-09,0.456000022
2017-12-10,0.519000025
2017-12-11,-9999
2017-12-12,2.23200011
2017-12-13,0.940000045
2017-12-14,-9999
2017-12-15,0.471000022
2017-12-16,0.644000031
2017-12-17,0.22100001
2017-12-18,0.20600001
2017-12-19,-9999
2017-12-20,-9999
2017-12-21,1.90800009
2017-12-22,0.403000019
2017-12-23,0.249000012
2017-12-24,0.442000021
2017-12-25,1.21100006
2017-12-26,0.719000034
2017-12-27,0.42000002
2017-12-28,0.647000031
2017-12-29,0.477000023
2017-12-30,0.762000036
2017-12-31,0.756000036
2018-01-01,-9999
2018-01-02,1.45200007
2018-01-03,-9999
2018-01-04,0.810000038
2018-01-05,-9999
2018-01-06,3.49600017
2018-01-07,0.437000021
2018-01-08,0.467000022
2018-01-09,0.690000033
2018-01-10,0.609000029
2018-01-11,0.393000019
2018-01-12,0.502000024
2018-01-13,0.549000026
2018-01-14,0.378000018
2018-01-15,0.504000024
2018-01-16,0.301000014
2018-01-17,-9999
2018-01-18,0.621000029
2018-01-19,0.399000019
2018-01-20,0.461000022
2018-01-21,0.312000015
2018-01-22,0.609000029
2018-01-23,-9999
2018-01-24,2.2050001
2018-01-25,0.601000029
2018-01-26,-9999
2018-01-27,0.858000041
2018-01-28,0.406000019
2018-01-29,0.502000024
2018-01-30,0.261000012
2018-01-31,0.497000024
2018-02-01,0.459000022
2018-02-02,0.577000027
2018-02-03,0.481000023
2018-02-04,0.20200001
2018-02-05,-9999
